order_date,daily_sales
12-07-2015 13:32,218.88
12-07-2015 13:53,348.01
12-07-2015 14:14,377.19
12-07-2015 14:35,411.97
12-07-2015 14:56,407.95
12-07-2015 15:59,989.71
12-07-2015 16:41,148.44
12-07-2015 18:05,435.18
12-07-2015 18:26,624.96
12-07-2015 18:47,874.31
12-07-2015 19:08,964.81
12-07-2015 20:11,287.98
12-07-2015 20:53,1120.46
12-07-2015 21:14,359.98
12-07-2015 21:35,579.7
12-07-2015 21:56,781.54
12-07-2015 22:17,641.06
12-07-2015 22:38,653.87
12-07-2015 22:59,508.95
12-07-2015 23:20,911.73
12-07-2015 23:41,581.62
12-07-2016 00:03,677.38
12-07-2016 00:24,558.11
12-07-2016 00:45,292.89
12-07-2016 01:06,419.96
12-07-2016 01:27,286.72
12-07-2016 01:48,135.0
12-07-2016 02:09,460.15
12-07-2016 02:30,775.81
12-07-2016 02:51,163.77
12-07-2016 03:12,1019.57
12-07-2016 03:34,663.92
12-07-2016 03:55,226.18
12-07-2016 04:37,868.5
12-07-2016 04:58,322.68
12-07-2016 05:19,1306.25
12-07-2016 05:40,506.93
12-07-2016 06:01,529.53
12-07-2016 06:22,890.4
12-07-2016 06:43,566.46
12-07-2016 07:04,103.99
12-07-2016 07:25,643.43
12-07-2016 07:46,880.39
12-07-2016 08:28,1065.82
12-07-2016 09:10,252.79
12-07-2016 09:52,296.95
12-07-2016 10:13,383.98
12-07-2016 10:34,176.96
12-07-2016 10:55,989.34
12-07-2016 11:16,87.96
12-07-2016 11:37,136.0
12-07-2016 11:58,743.16
12-07-2016 13:01,120.0
12-07-2016 14:04,661.07
12-07-2016 14:25,191.97
12-07-2016 15:07,669.46
12-07-2016 15:28,116.99
12-07-2016 15:49,410.95
12-07-2016 16:10,677.85
12-07-2016 16:31,769.53
12-07-2016 16:52,426.52
12-07-2016 17:13,418.44
12-07-2016 17:55,463.94
12-07-2016 18:16,458.73
12-07-2016 18:37,817.21
12-07-2016 18:58,452.77
12-07-2016 19:19,287.98
12-07-2016 19:40,982.83
12-07-2016 20:01,43.5
12-07-2016 20:23,331.98
12-07-2016 21:05,987.51
12-07-2016 21:26,492.32
12-07-2016 21:47,454.95
12-07-2016 22:08,519.54
12-07-2016 22:29,783.4
12-07-2016 22:50,871.93
12-07-2016 23:11,832.01
12-07-2016 23:32,347.96
12-07-2017 00:04,10.39
12-07-2017 00:25,10.5
12-07-2017 00:46,10.73
12-07-2017 01:07,10.91
12-07-2017 01:28,10.96
12-07-2017 01:49,11.08
12-07-2017 02:10,11.19
12-07-2017 02:31,11.31
12-07-2017 02:52,11.42
12-07-2017 03:13,11.54
12-07-2017 03:34,8.66
12-07-2017 03:55,9.23
12-07-2017 04:16,9.46
12-07-2017 04:37,9.58
12-07-2017 04:58,9.69
12-07-2017 05:20,9.81
12-07-2017 05:41,10.04
12-07-2017 06:02,10.16
12-07-2017 06:23,10.39
12-07-2017 06:44,10.5
12-07-2017 07:05,10.73
12-07-2017 07:26,10.91
12-07-2017 07:47,10.96
12-07-2017 08:08,11.08
12-07-2017 08:29,11.19
12-07-2017 08:50,11.31
12-07-2017 09:11,11.42
12-07-2017 09:32,11.54
12-07-2017 09:53,8.66
12-07-2017 10:14,9.23
12-07-2017 10:35,9.46
12-07-2017 10:56,9.58
12-07-2017 11:17,9.69
12-07-2017 11:38,9.81
12-07-2017 11:59,10.04
12-07-2017 12:20,10.16
12-07-2017 12:41,10.39
12-07-2017 13:02,10.5
12-07-2017 13:23,10.73
12-07-2017 13:44,10.91
12-07-2017 14:05,10.96
12-07-2017 14:26,11.08
12-07-2017 14:47,11.19
12-07-2017 15:08,11.31
12-07-2017 15:29,11.42
12-07-2017 15:50,11.54
12-07-2017 16:11,8.66
12-07-2017 16:32,9.23
12-07-2017 16:53,9.46
12-07-2017 17:14,9.58
12-07-2017 17:35,9.69
12-07-2017 17:56,9.81
12-07-2017 18:17,10.04
12-07-2017 18:38,10.16
12-07-2017 18:59,10.39
12-07-2017 19:20,10.5
12-07-2017 19:41,10.73
12-07-2017 20:02,10.91
12-07-2017 20:23,10.96
12-07-2017 20:44,11.08
12-07-2017 21:05,11.19
12-07-2017 21:26,11.31
12-07-2017 21:47,11.42
12-07-2017 22:09,11.54
12-07-2017 22:30,8.66
12-07-2017 22:51,9.23
12-07-2017 23:12,9.46
12-07-2017 23:33,9.58
12-07-2017 23:54,9.69
12-08-2015 00:02,237.41
12-08-2015 00:23,955.63
12-08-2015 00:44,136.5
12-08-2015 01:05,394.98
12-08-2015 01:27,165.98
12-08-2015 01:48,757.91
12-08-2015 02:30,239.98
12-08-2015 03:33,557.97
12-08-2015 03:54,192.46
12-08-2015 04:15,1069.42
12-08-2015 04:57,272.72
12-08-2015 05:18,905.84
12-08-2015 05:39,1014.66
12-08-2015 06:00,824.94
12-08-2015 06:21,345.03
12-08-2015 07:03,341.76
12-08-2015 07:24,57.78
12-08-2015 07:45,947.95
12-08-2015 08:06,367.88
12-08-2015 08:27,519.73
12-08-2015 09:30,87.96
12-08-2015 09:51,544.41
12-08-2015 10:33,740.24
12-08-2015 11:15,126.09
12-08-2015 12:18,611.71
12-08-2015 12:39,341.94
12-08-2015 13:21,478.14
12-08-2015 13:42,284.97
12-08-2015 14:03,592.53
12-08-2015 14:24,420.57
12-08-2015 15:06,374.89
12-08-2015 15:27,1081.6
12-08-2015 15:48,220.95
12-08-2015 16:09,364.97
12-08-2015 16:30,674.91
12-08-2015 16:51,97.49
12-08-2015 17:12,380.41
12-08-2015 17:54,677.39
12-08-2015 18:15,342.73
12-08-2015 18:37,272.98
12-08-2015 18:58,933.61
12-08-2015 19:19,193.99
12-08-2015 19:40,42.72
12-08-2015 20:01,308.45
12-08-2015 20:22,550.53
12-08-2015 20:43,187.5
12-08-2015 21:04,43.5
12-08-2015 21:46,432.37
12-08-2015 22:07,417.47
12-08-2015 22:28,1652.5
12-08-2015 22:49,1081.95
12-08-2015 23:10,114.39
12-08-2015 23:31,739.88
12-08-2015 23:52,497.96
12-08-2016 00:14,434.55
12-08-2016 00:56,736.63
12-08-2016 01:38,1236.4
12-08-2016 02:20,540.67
12-08-2016 02:41,97.49
12-08-2016 03:02,572.7
12-08-2016 03:23,302.96
12-08-2016 03:44,301.12
12-08-2016 04:05,529.97
12-08-2016 04:26,860.32
12-08-2016 04:47,601.9
12-08-2016 05:08,801.09
12-08-2016 05:29,450.37
12-08-2016 05:50,185.95
12-08-2016 06:11,640.46
12-08-2016 06:32,215.96
12-08-2016 06:53,526.84
12-08-2016 07:14,249.9
12-08-2016 07:35,433.09
12-08-2016 07:56,308.97
12-08-2016 08:17,46.5
12-08-2016 08:38,537.35
12-08-2016 08:59,125.95
12-08-2016 09:20,433.21
12-08-2016 09:41,1093.09
12-08-2016 10:02,479.98
12-08-2016 10:23,438.04
12-08-2016 10:44,583.95
12-08-2016 11:05,72.78
12-08-2016 11:26,681.62
12-08-2016 11:47,732.95
12-08-2016 12:08,673.38
12-08-2016 12:29,891.62
12-08-2016 12:50,477.43
12-08-2016 13:12,558.47
12-08-2016 13:33,557.5
12-08-2016 13:54,251.56
12-08-2016 14:15,107.98
12-08-2016 14:57,563.71
12-08-2016 15:18,734.11
12-08-2016 15:39,773.64
12-08-2016 16:21,421.68
12-08-2016 17:03,639.14
12-08-2016 17:24,489.54
12-08-2016 17:45,808.77
12-08-2016 18:06,122.84
12-08-2016 18:48,1440.93
12-08-2016 19:30,513.36
12-08-2016 19:51,37.99
12-08-2016 20:12,583.39
12-08-2016 20:33,1191.49
12-08-2016 20:54,686.92
12-08-2016 21:15,405.07
12-08-2016 21:57,307.98
12-08-2016 22:18,254.97
12-08-2016 22:39,241.37
12-08-2016 23:21,459.67
12-08-2016 23:42,38.39
12-08-2017 00:15,9.81
12-08-2017 00:36,10.04
12-08-2017 00:57,10.16
12-08-2017 01:18,10.39
12-08-2017 01:39,10.5
12-08-2017 02:00,10.73
12-08-2017 02:21,10.91
12-08-2017 02:42,10.96
12-08-2017 03:03,11.08
12-08-2017 03:24,11.19
12-08-2017 03:45,11.31
12-08-2017 04:06,11.42
12-08-2017 04:27,11.54
12-08-2017 04:48,8.66
12-08-2017 05:09,9.23
12-08-2017 05:30,9.46
12-08-2017 05:51,9.58
12-08-2017 06:12,9.69
12-08-2017 06:33,9.81
12-08-2017 06:54,10.04
12-08-2017 07:15,10.16
12-08-2017 07:36,10.39
12-08-2017 07:57,10.5
12-08-2017 08:18,10.73
12-08-2017 08:39,10.91
12-08-2017 09:00,10.96
12-08-2017 09:21,11.08
12-08-2017 09:42,11.19
12-08-2017 10:03,11.31
12-08-2017 10:24,11.42
12-08-2017 10:45,11.54
12-08-2017 11:06,8.66
12-08-2017 11:27,9.23
12-08-2017 11:48,9.46
12-08-2017 12:09,9.58
12-08-2017 12:30,9.69
12-08-2017 12:51,9.81
12-08-2017 13:12,39.35
12-08-2017 13:33,39.75
12-08-2017 13:54,29.81
12-08-2017 14:15,31.8
12-08-2017 14:36,32.6
12-08-2017 14:58,32.99
12-08-2017 15:19,33.39
12-08-2017 15:40,33.79
12-08-2017 16:01,34.58
12-08-2017 16:22,34.98
12-08-2017 16:43,35.78
12-08-2017 17:04,36.17
12-08-2017 17:25,36.97
12-08-2017 17:46,37.56
12-08-2017 18:07,37.76
12-08-2017 18:28,38.16
12-08-2017 18:49,38.56
12-08-2017 19:10,38.96
12-08-2017 19:31,39.35
12-08-2017 19:52,39.75
12-08-2017 20:13,29.81
12-08-2017 20:34,31.8
12-08-2017 20:55,32.6
12-08-2017 21:16,32.99
12-08-2017 21:37,33.39
12-08-2017 21:58,33.79
12-08-2017 22:19,34.58
12-08-2017 22:40,34.98
12-08-2017 23:01,35.78
12-08-2017 23:22,36.17
12-08-2017 23:43,36.97
12-09-2015 00:34,400.47
12-09-2015 00:55,514.73
12-09-2015 01:16,825.37
12-09-2015 01:37,1024.18
12-09-2015 01:58,683.94
12-09-2015 02:19,825.17
12-09-2015 02:40,966.78
12-09-2015 03:01,391.98
12-09-2015 03:22,739.22
12-09-2015 03:43,817.05
12-09-2015 04:04,953.05
12-09-2015 04:25,630.92
12-09-2015 04:46,767.95
12-09-2015 05:07,419.64
12-09-2015 05:28,630.74
12-09-2015 05:49,886.33
12-09-2015 06:10,106.59
12-09-2015 06:31,675.04
12-09-2015 06:52,812.02
12-09-2015 07:13,149.38
12-09-2015 07:55,496.88
12-09-2015 08:16,319.98
12-09-2015 08:37,109.19
12-09-2015 09:19,764.41
12-09-2015 09:40,484.83
12-09-2015 10:01,706.42
12-09-2015 10:22,595.22
12-09-2015 10:43,912.18
12-09-2015 11:04,251.98
12-09-2015 11:47,328.39
12-09-2015 12:08,683.29
12-09-2015 12:29,98.96
12-09-2015 12:50,356.25
12-09-2015 13:11,46.5
12-09-2015 13:32,485.54
12-09-2015 13:53,519.44
12-09-2015 14:14,1302.89
12-09-2015 14:56,667.92
12-09-2015 15:17,667.75
12-09-2015 15:38,299.95
12-09-2015 16:20,107.98
12-09-2015 16:41,635.39
12-09-2015 17:02,163.99
12-09-2015 17:23,224.96
12-09-2015 17:44,697.12
12-09-2015 18:05,245.96
12-09-2015 18:26,533.01
12-09-2015 19:08,890.99
12-09-2015 19:29,331.99
12-09-2015 19:50,492.61
12-09-2015 20:11,242.21
12-09-2015 20:32,393.46
12-09-2015 20:53,428.42
12-09-2015 21:14,147.0
12-09-2015 21:56,431.32
12-09-2015 22:17,255.35
12-09-2015 22:38,896.04
12-09-2015 22:59,757.9
12-09-2015 23:20,861.91
12-09-2015 23:41,529.93
12-09-2016 00:03,134.98
12-09-2016 00:24,647.96
12-09-2016 00:45,463.47
12-09-2016 01:06,299.97
12-09-2016 01:27,381.95
12-09-2016 01:48,647.66
12-09-2016 02:09,524.96
12-09-2016 02:51,250.0
12-09-2016 03:12,642.94
12-09-2016 03:33,367.98
12-09-2016 04:15,683.02
12-09-2016 04:36,53.99
12-09-2016 04:57,597.81
12-09-2016 05:18,97.49
12-09-2016 05:39,716.99
12-09-2016 06:00,131.95
12-09-2016 06:22,363.89
12-09-2016 06:43,999.53
12-09-2016 07:04,245.37
12-09-2016 07:25,131.17
12-09-2016 07:46,394.84
12-09-2016 08:07,266.35
12-09-2016 08:28,293.98
12-09-2016 08:49,724.55
12-09-2016 09:31,549.94
12-09-2016 10:34,456.97
12-09-2016 10:55,761.52
12-09-2016 11:16,1106.3
12-09-2016 11:37,120.52
12-09-2016 11:58,747.86
12-09-2016 12:19,280.78
12-09-2016 12:40,180.97
12-09-2016 13:01,525.47
12-09-2016 13:22,460.53
12-09-2016 13:43,828.32
12-09-2016 14:04,325.99
12-09-2016 14:25,164.0
12-09-2016 14:46,722.92
12-09-2016 15:07,293.56
12-09-2016 15:28,193.92
12-09-2016 16:10,85.0
12-09-2016 16:31,218.94
12-09-2016 16:52,362.94
12-09-2016 17:13,666.23
12-09-2016 17:55,662.98
12-09-2016 18:37,379.98
12-09-2016 19:19,741.12
12-09-2016 19:40,674.75
12-09-2016 20:01,97.99
12-09-2016 21:04,494.33
12-09-2016 21:25,550.07
12-09-2016 21:46,897.32
12-09-2016 22:07,1047.34
12-09-2016 22:28,165.99
12-09-2016 22:49,624.89
12-09-2016 23:32,774.17
12-09-2016 23:53,651.96
12-09-2017 00:04,37.56
12-09-2017 00:25,37.76
12-09-2017 00:46,38.16
12-09-2017 01:07,38.56
12-09-2017 01:28,38.96
12-09-2017 01:49,39.35
12-09-2017 02:10,39.75
12-09-2017 02:31,29.81
12-09-2017 02:52,31.8
12-09-2017 03:13,32.6
12-09-2017 03:34,32.99
12-09-2017 03:55,33.39
12-09-2017 04:16,33.79
12-09-2017 04:37,34.58
12-09-2017 04:58,34.98
12-09-2017 05:19,35.78
12-09-2017 05:40,36.17
12-09-2017 06:01,36.97
12-09-2017 06:22,37.56
12-09-2017 06:43,37.76
12-09-2017 07:04,38.16
12-09-2017 07:25,38.56
12-09-2017 07:46,38.96
12-09-2017 08:08,39.35
12-09-2017 08:29,39.75
12-09-2017 08:50,29.81
12-09-2017 09:11,31.8
12-09-2017 09:32,32.6
12-09-2017 09:53,32.99
12-09-2017 10:14,33.39
12-09-2017 10:35,33.79
12-09-2017 10:56,34.58
12-09-2017 11:17,34.98
12-09-2017 11:38,35.78
12-09-2017 11:59,36.17
12-09-2017 12:20,36.97
12-09-2017 12:41,37.56
12-09-2017 13:02,37.76
12-09-2017 13:23,38.16
12-09-2017 13:44,38.56
12-09-2017 14:05,38.96
12-09-2017 14:26,39.35
12-09-2017 14:47,39.75
12-09-2017 15:08,29.81
12-09-2017 15:29,31.8
12-09-2017 15:50,32.6
12-09-2017 16:11,32.99
12-09-2017 16:32,33.39
12-09-2017 16:53,33.79
12-09-2017 17:14,34.58
12-09-2017 17:35,34.98
12-09-2017 17:56,35.78
12-09-2017 18:17,36.17
12-09-2017 18:38,36.97
12-09-2017 18:59,37.56
12-09-2017 19:20,37.76
12-09-2017 19:41,38.16
12-09-2017 20:02,38.56
12-09-2017 20:23,38.96
12-09-2017 20:44,39.35
12-09-2017 21:05,39.75
12-09-2017 21:26,29.81
12-09-2017 21:47,31.8
12-09-2017 22:08,32.6
12-09-2017 22:29,32.99
12-09-2017 22:50,33.39
12-09-2017 23:11,33.79
12-09-2017 23:32,34.58
12-09-2017 23:53,34.98
12-10-2015 00:02,54.59
12-10-2015 00:23,862.43
12-10-2015 00:44,107.89
12-10-2015 01:05,377.98
12-10-2015 01:26,624.86
12-10-2015 01:47,514.47
12-10-2015 02:08,109.19
12-10-2015 02:29,388.75
12-10-2015 02:50,225.91
12-10-2015 03:11,561.97
12-10-2015 03:32,127.45
12-10-2015 03:53,383.98
12-10-2015 04:14,324.67
12-10-2015 04:36,938.31
12-10-2015 04:57,783.04
12-10-2015 05:18,167.37
12-10-2015 06:00,151.78
12-10-2015 07:03,100.0
12-10-2015 08:06,464.75
12-10-2015 08:48,1048.1
12-10-2015 09:30,681.01
12-10-2015 10:12,334.26
12-10-2015 10:33,231.38
12-10-2015 11:15,219.06
12-10-2015 11:36,1047.92
12-10-2015 11:57,879.69
12-10-2015 12:18,223.91
12-10-2015 12:39,789.94
12-10-2015 13:00,97.99
12-10-2015 13:21,454.98
12-10-2015 13:42,596.97
12-10-2015 14:03,894.82
12-10-2015 14:24,779.69
12-10-2015 14:45,551.89
12-10-2015 15:06,1185.1
12-10-2015 15:27,618.75
12-10-2015 15:48,347.98
12-10-2015 16:09,490.03
12-10-2015 16:30,437.82
12-10-2015 16:51,915.3
12-10-2015 17:12,359.33
12-10-2015 17:33,248.98
12-10-2015 17:54,503.97
12-10-2015 18:15,351.98
12-10-2015 18:36,565.27
12-10-2015 19:18,143.97
12-10-2015 19:39,706.22
12-10-2015 20:21,272.95
12-10-2015 20:42,597.44
12-10-2015 21:03,432.07
12-10-2015 21:25,361.98
12-10-2015 21:46,170.07
12-10-2015 22:07,356.96
12-10-2015 22:28,847.09
12-10-2015 23:10,667.52
12-10-2015 23:31,1037.68
12-10-2015 23:52,571.95
12-10-2016 00:14,838.34
12-10-2016 00:35,169.99
12-10-2016 00:56,795.96
12-10-2016 01:17,462.47
12-10-2016 01:59,874.09
12-10-2016 02:20,794.29
12-10-2016 02:41,1068.94
12-10-2016 03:02,738.43
12-10-2016 03:23,885.37
12-10-2016 03:44,293.95
12-10-2016 04:05,103.99
12-10-2016 04:26,56.99
12-10-2016 04:47,429.67
12-10-2016 05:08,598.0
12-10-2016 05:29,433.95
12-10-2016 06:11,780.65
12-10-2016 06:32,690.88
12-10-2016 06:53,693.55
12-10-2016 07:14,844.85
12-10-2016 07:35,802.07
12-10-2016 07:56,596.96
12-10-2016 08:17,509.97
12-10-2016 08:38,481.56
12-10-2016 08:59,195.95
12-10-2016 09:20,558.11
12-10-2016 09:41,551.48
12-10-2016 10:02,1213.06
12-10-2016 10:23,487.47
12-10-2016 11:05,1134.86
12-10-2016 11:47,477.2
12-10-2016 12:08,1153.87
12-10-2016 12:50,302.98
12-10-2016 13:11,329.97
12-10-2016 13:32,487.14
12-10-2016 13:53,689.91
12-10-2016 14:35,336.0
12-10-2016 14:56,542.44
12-10-2016 15:17,1281.31
12-10-2016 16:00,355.53
12-10-2016 16:21,379.97
12-10-2016 16:42,668.61
12-10-2016 17:03,697.14
12-10-2016 17:24,123.49
12-10-2016 17:45,302.33
12-10-2016 18:06,665.22
12-10-2016 18:27,101.98
12-10-2016 18:48,956.87
12-10-2016 19:09,668.33
12-10-2016 20:33,800.55
12-10-2016 20:54,363.98
12-10-2016 21:15,359.89
12-10-2016 21:36,299.9
12-10-2016 21:57,453.98
12-10-2016 22:39,826.15
12-10-2016 23:00,385.16
12-10-2016 23:21,295.49
12-10-2017 00:14,35.78
12-10-2017 00:35,36.17
12-10-2017 00:57,36.97
12-10-2017 01:18,37.56
12-10-2017 01:39,37.76
12-10-2017 02:00,38.16
12-10-2017 02:21,38.56
12-10-2017 02:42,38.96
12-10-2017 03:03,39.35
12-10-2017 03:24,39.75
12-10-2017 03:45,29.81
12-10-2017 04:06,31.8
12-10-2017 04:27,32.6
12-10-2017 04:48,32.99
12-10-2017 05:09,33.39
12-10-2017 05:30,33.79
12-10-2017 05:51,34.58
12-10-2017 06:12,34.98
12-10-2017 06:33,35.78
12-10-2017 06:54,36.17
12-10-2017 07:15,36.97
12-10-2017 07:36,37.56
12-10-2017 07:57,37.76
12-10-2017 08:18,38.16
12-10-2017 08:39,38.56
12-10-2017 09:00,38.96
12-10-2017 09:21,39.35
12-10-2017 09:42,39.75
12-10-2017 10:03,29.81
12-10-2017 10:24,31.8
12-10-2017 10:45,32.6
12-10-2017 11:06,32.99
12-10-2017 11:27,33.39
12-10-2017 11:48,33.79
12-10-2017 12:09,34.58
12-10-2017 12:30,34.98
12-10-2017 12:51,35.78
12-10-2017 13:12,36.17
12-10-2017 13:33,36.97
12-10-2017 13:54,37.56
12-10-2017 14:15,37.76
12-10-2017 14:36,38.16
12-10-2017 14:57,38.56
12-10-2017 15:18,38.96
12-10-2017 15:39,39.35
12-10-2017 16:00,39.75
12-10-2017 16:21,29.81
12-10-2017 16:42,31.8
12-10-2017 17:03,32.6
12-10-2017 17:24,32.99
12-10-2017 17:46,33.39
12-10-2017 18:07,33.79
12-10-2017 18:28,34.58
12-10-2017 18:49,34.98
12-10-2017 19:10,35.78
12-10-2017 19:31,36.17
12-10-2017 19:52,36.97
12-10-2017 20:13,37.56
12-10-2017 20:34,37.76
12-10-2017 20:55,38.16
12-10-2017 21:16,38.56
12-10-2017 21:37,38.96
12-10-2017 21:58,39.35
12-10-2017 22:19,39.75
12-10-2017 22:40,29.81
12-10-2017 23:01,31.8
12-10-2017 23:22,32.6
12-10-2017 23:43,32.99
12-11-2015 00:34,453.93
12-11-2015 01:16,89.99
12-11-2015 01:37,761.79
12-11-2015 01:58,762.89
12-11-2015 02:19,1140.99
12-11-2015 02:40,590.63
12-11-2015 03:01,226.96
12-11-2015 03:22,672.64
12-11-2015 03:43,263.98
12-11-2015 04:04,931.3
12-11-2015 04:25,93.5
12-11-2015 04:46,508.36
12-11-2015 05:07,444.76
12-11-2015 05:28,303.88
12-11-2015 06:10,763.54
12-11-2015 06:31,173.98
12-11-2015 06:52,564.67
12-11-2015 07:13,797.14
12-11-2015 07:34,519.95
12-11-2015 07:55,543.62
12-11-2015 08:16,603.44
12-11-2015 08:58,395.92
12-11-2015 09:40,494.12
12-11-2015 10:43,1082.11
12-11-2015 11:04,504.95
12-11-2015 11:46,853.12
12-11-2015 12:28,856.8
12-11-2015 12:49,89.96
12-11-2015 13:10,399.98
12-11-2015 13:52,748.99
12-11-2015 14:14,348.25
12-11-2015 14:35,471.71
12-11-2015 15:17,411.47
12-11-2015 15:38,249.17
12-11-2015 15:59,659.65
12-11-2015 16:20,487.36
12-11-2015 16:41,683.94
12-11-2015 17:02,511.37
12-11-2015 17:23,895.64
12-11-2015 17:44,679.74
12-11-2015 18:26,901.35
12-11-2015 18:47,580.61
12-11-2015 19:08,1228.39
12-11-2015 19:29,947.12
12-11-2015 19:50,641.94
12-11-2015 20:32,413.91
12-11-2015 20:53,585.95
12-11-2015 21:35,537.97
12-11-2015 21:56,576.36
12-11-2015 22:17,90.0
12-11-2015 22:38,1643.46
12-11-2015 22:59,91.0
12-11-2015 23:20,107.89
12-11-2015 23:41,27.3
12-11-2016 00:03,389.47
12-11-2016 00:45,420.04
12-11-2016 01:27,488.37
12-11-2016 02:09,348.15
12-11-2016 02:30,377.98
12-11-2016 02:51,819.17
12-11-2016 03:12,924.82
12-11-2016 03:33,780.6
12-11-2016 03:54,1103.34
12-11-2016 05:18,584.96
12-11-2016 05:39,840.05
12-11-2016 06:00,199.99
12-11-2016 06:42,728.73
12-11-2016 07:03,835.03
12-11-2016 07:24,625.48
12-11-2016 07:45,331.97
12-11-2016 08:06,224.99
12-11-2016 08:27,858.23
12-11-2016 09:31,162.55
12-11-2016 09:52,636.52
12-11-2016 10:13,299.47
12-11-2016 10:34,750.7
12-11-2016 10:55,245.96
12-11-2016 11:16,105.58
12-11-2016 11:37,736.2
12-11-2016 11:58,908.81
12-11-2016 12:19,208.96
12-11-2016 12:40,147.47
12-11-2016 13:01,213.99
12-11-2016 13:43,515.44
12-11-2016 14:04,167.99
12-11-2016 14:46,374.89
12-11-2016 15:28,489.24
12-11-2016 15:49,1436.26
12-11-2016 16:31,322.75
12-11-2016 16:52,925.46
12-11-2016 17:13,927.96
12-11-2016 17:34,347.93
12-11-2016 17:55,837.9
12-11-2016 18:37,1213.92
12-11-2016 18:58,956.4
12-11-2016 19:19,33.59
12-11-2016 19:40,755.47
12-11-2016 20:01,527.93
12-11-2016 20:22,1304.3
12-11-2016 20:43,499.6
12-11-2016 21:04,925.43
12-11-2016 21:46,606.65
12-11-2016 22:07,579.7
12-11-2016 22:28,114.39
12-11-2016 22:49,711.96
12-11-2016 23:10,272.36
12-11-2016 23:31,491.96
12-11-2016 23:52,189.96
12-11-2017 00:04,33.39
12-11-2017 00:25,33.79
12-11-2017 00:46,34.58
12-11-2017 01:07,34.98
12-11-2017 01:28,35.78
12-11-2017 01:49,36.17
12-11-2017 02:10,36.97
12-11-2017 02:31,37.56
12-11-2017 02:52,37.76
12-11-2017 03:13,38.16
12-11-2017 03:34,38.56
12-11-2017 03:55,38.96
12-11-2017 04:16,39.35
12-11-2017 04:37,39.75
12-11-2017 04:58,29.81
12-11-2017 05:19,31.8
12-11-2017 05:40,32.6
12-11-2017 06:01,32.99
12-11-2017 06:22,33.39
12-11-2017 06:43,33.79
12-11-2017 07:04,34.58
12-11-2017 07:25,34.98
12-11-2017 07:46,35.78
12-11-2017 08:07,36.17
12-11-2017 08:28,36.97
12-11-2017 08:49,37.56
12-11-2017 09:10,37.76
12-11-2017 09:31,38.16
12-11-2017 09:52,38.56
12-11-2017 10:13,38.96
12-11-2017 10:34,39.35
12-11-2017 10:56,39.75
12-11-2017 11:17,29.81
12-11-2017 11:38,31.8
12-11-2017 11:59,32.6
12-11-2017 12:20,32.99
12-11-2017 12:41,33.39
12-11-2017 13:02,33.79
12-11-2017 13:23,34.58
12-11-2017 13:44,34.98
12-11-2017 14:05,35.78
12-11-2017 14:26,36.17
12-11-2017 14:47,36.97
12-11-2017 15:08,37.56
12-11-2017 15:29,37.76
12-11-2017 15:50,38.16
12-11-2017 16:11,38.56
12-11-2017 16:32,38.96
12-11-2017 16:53,39.35
12-11-2017 17:14,39.75
12-11-2017 17:35,29.81
12-11-2017 17:56,31.8
12-11-2017 18:17,32.6
12-11-2017 18:38,32.99
12-11-2017 18:59,33.39
12-11-2017 19:20,33.79
12-11-2017 19:41,34.58
12-11-2017 20:02,34.98
12-11-2017 20:23,35.78
12-11-2017 20:44,36.17
12-11-2017 21:05,161.87
12-11-2017 21:26,172.66
12-11-2017 21:47,176.97
12-11-2017 22:08,179.13
12-11-2017 22:29,181.29
12-11-2017 22:50,183.45
12-11-2017 23:11,187.76
12-11-2017 23:32,189.92
12-11-2017 23:53,194.24
12-12-2015 00:02,428.61
12-12-2015 00:23,427.93
12-12-2015 00:44,718.73
12-12-2015 01:05,794.44
12-12-2015 01:26,1038.1
12-12-2015 01:47,196.77
12-12-2015 02:08,612.96
12-12-2015 02:50,1076.73
12-12-2015 03:32,562.55
12-12-2015 03:53,509.72
12-12-2015 04:35,835.25
12-12-2015 04:56,545.91
12-12-2015 05:17,116.99
12-12-2015 05:38,1214.21
12-12-2015 05:59,812.63
12-12-2015 06:41,991.59
12-12-2015 07:02,379.96
12-12-2015 07:24,527.97
12-12-2015 07:45,887.9
12-12-2015 08:06,730.21
12-12-2015 08:27,893.09
12-12-2015 08:48,758.94
12-12-2015 09:30,209.49
12-12-2015 09:51,621.88
12-12-2015 10:54,104.0
12-12-2015 11:15,193.99
12-12-2015 11:36,532.93
12-12-2015 11:57,47.03
12-12-2015 12:18,907.43
12-12-2015 12:39,564.74
12-12-2015 13:00,1235.91
12-12-2015 13:21,390.07
12-12-2015 14:24,49.19
12-12-2015 15:06,79.99
12-12-2015 15:27,588.15
12-12-2015 15:48,245.78
12-12-2015 16:09,504.82
12-12-2015 16:30,788.94
12-12-2015 16:51,694.55
12-12-2015 17:12,914.19
12-12-2015 17:33,825.1
12-12-2015 17:54,864.93
12-12-2015 18:15,921.3
12-12-2015 18:36,801.42
12-12-2015 18:57,154.1
12-12-2015 19:18,274.15
12-12-2015 19:39,547.14
12-12-2015 20:00,278.98
12-12-2015 20:21,657.96
12-12-2015 20:42,441.92
12-12-2015 21:03,163.99
12-12-2015 22:06,557.3
12-12-2015 22:48,97.96
12-12-2015 23:09,943.6
12-12-2015 23:30,187.5
12-12-2015 23:51,561.46
12-12-2016 00:13,683.75
12-12-2016 00:34,550.4
12-12-2016 00:55,926.26
